"Nodo","Fecha","Hora","pml"
"02KIM-115","2024-12-14","20","735.94"
"02KIM-115","2024-12-14","21","725.08"
"02KIM-115","2024-12-14","22","770.67"
"02KIM-115","2024-12-14","23","579.94"
"02KIM-115","2024-12-14","24","560.06"
"02OWC-115","2024-12-08","1","945.98"
"02OWC-115","2024-12-08","2","561.08"
"02OWC-115","2024-12-08","3","538.83"
"02OWC-115","2024-12-08","4","538"
"02OWC-115","2024-12-08","5","531.37"
"02OWC-115","2024-12-08","6","529.86"
"02OWC-115","2024-12-08","7","529.85"
"02OWC-115","2024-12-08","8","517.02"
"02OWC-115","2024-12-08","9","511.71"
"02OWC-115","2024-12-08","10","492.29"
"02OWC-115","2024-12-08","11","494.6"
"02OWC-115","2024-12-08","12","496.87"
"02OWC-115","2024-12-08","13","484.24"
"02OWC-115","2024-12-08","14","494.59"
"02OWC-115","2024-12-08","15","497.38"
"02OWC-115","2024-12-08","16","509.74"
"02OWC-115","2024-12-08","17","556.64"
"02OWC-115","2024-12-08","18","621.66"
"02OWC-115","2024-12-08","19","754.6"
"02OWC-115","2024-12-08","20","847.09"
"02OWC-115","2024-12-08","21","714.18"
"02OWC-115","2024-12-08","22","758.24"
"02OWC-115","2024-12-08","23","665.36"
"02OWC-115","2024-12-08","24","569.42"
"02OWC-115","2024-12-09","1","546.52"
"02OWC-115","2024-12-09","2","519.56"
"02OWC-115","2024-12-09","3","513.07"
"02OWC-115","2024-12-09","4","504.85"
"02OWC-115","2024-12-09","5","508.82"
"02OWC-115","2024-12-09","6","519.3"
"02OWC-115","2024-12-09","7","565.18"
"02OWC-115","2024-12-09","8","621.66"
"02OWC-115","2024-12-09","9","618.01"
"02OWC-115","2024-12-09","10","559.74"
"02OWC-115","2024-12-09","11","626.33"
"02OWC-115","2024-12-09","12","629.69"
"02OWC-115","2024-12-09","13","643.61"
"02OWC-115","2024-12-09","14","623.33"
"02OWC-115","2024-12-09","15","881.21"
"02OWC-115","2024-12-09","16","608.49"
"02OWC-115","2024-12-09","17","656.5"
"02OWC-115","2024-12-09","18","612.32"
"02OWC-115","2024-12-09","19","725.35"
"02OWC-115","2024-12-09","20","1115.57"
"02OWC-115","2024-12-09","21","629.95"
"02OWC-115","2024-12-09","22","586.98"
"02OWC-115","2024-12-09","23","801.27"
"02OWC-115","2024-12-09","24","755.28"
"02OWC-115","2024-12-10","1","622.42"
"02OWC-115","2024-12-10","2","585.02"
"02OWC-115","2024-12-10","3","569.27"
"02OWC-115","2024-12-10","4","541.96"
"02OWC-115","2024-12-10","5","570.82"
"02OWC-115","2024-12-10","6","582.78"
"02OWC-115","2024-12-10","7","938.14"
"02OWC-115","2024-12-10","8","880.71"
"02OWC-115","2024-12-10","9","828.09"
"02OWC-115","2024-12-10","10","925.31"
"02OWC-115","2024-12-10","11","808.62"
"02OWC-115","2024-12-10","12","660.17"
"02OWC-115","2024-12-10","13","670.1"
"02OWC-115","2024-12-10","14","661.92"
"02OWC-115","2024-12-10","15","664.58"
"02OWC-115","2024-12-10","16","809.23"
"02OWC-115","2024-12-10","17","866.01"
"02OWC-115","2024-12-10","18","1131.66"
"02OWC-115","2024-12-10","19","1113.19"
"02OWC-115","2024-12-10","20","925.96"
"02OWC-115","2024-12-10","21","1058.7"
"02OWC-115","2024-12-10","22","725.38"
"02OWC-115","2024-12-10","23","755.95"
"02OWC-115","2024-12-10","24","608.78"
"02OWC-115","2024-12-11","1","646.91"
"02OWC-115","2024-12-11","2","588.29"
"02OWC-115","2024-12-11","3","569.02"
"02OWC-115","2024-12-11","4","537.82"
"02OWC-115","2024-12-11","5","554.54"
"02OWC-115","2024-12-11","6","577.76"
"02OWC-115","2024-12-11","7","630.29"
"02OWC-115","2024-12-11","8","646.38"
"02OWC-115","2024-12-11","9","639.84"
"02OWC-115","2024-12-11","10","659.04"
"02OWC-115","2024-12-11","11","739.2"
"02OWC-115","2024-12-11","12","625.47"
"02OWC-115","2024-12-11","13","617.9"
"02OWC-115","2024-12-11","14","615.7"
"02OWC-115","2024-12-11","15","607.35"
"02OWC-115","2024-12-11","16","664.53"
"02OWC-115","2024-12-11","17","805.94"
"02OWC-115","2024-12-11","18","769.86"
"02OWC-115","2024-12-11","19","842.2"
"02OWC-115","2024-12-11","20","1170.98"
"02OWC-115","2024-12-11","21","1051.79"
"02OWC-115","2024-12-11","22","674.03"
"02OWC-115","2024-12-11","23","643.88"
"02OWC-115","2024-12-11","24","647.49"
"02OWC-115","2024-12-12","1","548.37"
"02OWC-115","2024-12-12","2","547.01"
"02OWC-115","2024-12-12","3","549.82"
"02OWC-115","2024-12-12","4","555.57"
"02OWC-115","2024-12-12","5","555.96"
"02OWC-115","2024-12-12","6","556.75"
"02OWC-115","2024-12-12","7","545.3"
"02OWC-115","2024-12-12","8","531.84"
"02OWC-115","2024-12-12","9","564.86"
"02OWC-115","2024-12-12","10","543.53"
"02OWC-115","2024-12-12","11","538.84"
"02OWC-115","2024-12-12","12","526.82"
"02OWC-115","2024-12-12","13","622.19"
"02OWC-115","2024-12-12","14","522.32"
"02OWC-115","2024-12-12","15","518.24"
"02OWC-115","2024-12-12","16","528.13"
"02OWC-115","2024-12-12","17","537.48"
"02OWC-115","2024-12-12","18","593.78"
"02OWC-115","2024-12-12","19","597.44"
"02OWC-115","2024-12-12","20","612.12"
"02OWC-115","2024-12-12","21","600.52"
"02OWC-115","2024-12-12","22","594.52"
"02OWC-115","2024-12-12","23","597.08"
"02OWC-115","2024-12-12","24","584.8"
"02OWC-115","2024-12-13","1","580.34"
"02OWC-115","2024-12-13","2","585.59"
"02OWC-115","2024-12-13","3","552.41"
"02OWC-115","2024-12-13","4","543.4"
"02OWC-115","2024-12-13","5","535.7"
"02OWC-115","2024-12-13","6","547.19"
"02OWC-115","2024-12-13","7","649.89"
"02OWC-115","2024-12-13","8","565.5"
"02OWC-115","2024-12-13","9","611.62"
"02OWC-115","2024-12-13","10","620.67"
"02OWC-115","2024-12-13","11","550.03"
"02OWC-115","2024-12-13","12","545.31"
"02OWC-115","2024-12-13","13","536.92"
"02OWC-115","2024-12-13","14","538.45"
"02OWC-115","2024-12-13","15","536.69"
"02OWC-115","2024-12-13","16","533.23"
"02OWC-115","2024-12-13","17","713.35"
"02OWC-115","2024-12-13","18","680.27"
"02OWC-115","2024-12-13","19","762"
"02OWC-115","2024-12-13","20","832.11"
"02OWC-115","2024-12-13","21","901.62"
"02OWC-115","2024-12-13","22","677.41"
"02OWC-115","2024-12-13","23","717.51"
"02OWC-115","2024-12-13","24","614.97"
"02OWC-115","2024-12-14","1","622.05"
"02OWC-115","2024-12-14","2","573.92"
"02OWC-115","2024-12-14","3","549.59"
"02OWC-115","2024-12-14","4","543.03"
"02OWC-115","2024-12-14","5","543.52"
"02OWC-115","2024-12-14","6","574.17"
"02OWC-115","2024-12-14","7","612.43"
"02OWC-115","2024-12-14","8","628.42"
"02OWC-115","2024-12-14","9","602.56"
"02OWC-115","2024-12-14","10","606.6"
"02OWC-115","2024-12-14","11","564.43"
"02OWC-115","2024-12-14","12","568.86"
"02OWC-115","2024-12-14","13","592.75"
"02OWC-115","2024-12-14","14","598.15"
"02OWC-115","2024-12-14","15","605.4"
"02OWC-115","2024-12-14","16","561.8"
"02OWC-115","2024-12-14","17","589.79"
"02OWC-115","2024-12-14","18","771.29"
"02OWC-115","2024-12-14","19","801.29"
"02OWC-115","2024-12-14","20","737.7"
"02OWC-115","2024-12-14","21","725.79"
"02OWC-115","2024-12-14","22","772.16"
"02OWC-115","2024-12-14","23","595.3"
"02OWC-115","2024-12-14","24","562.19"
"08CBU-115","2024-12-08","1","1041.61"
"08CBU-115","2024-12-08","2","613.1"
"08CBU-115","2024-12-08","3","584.75"
"08CBU-115","2024-12-08","4","582.46"
"08CBU-115","2024-12-08","5","573.5"
"08CBU-115","2024-12-08","6","569.58"
"08CBU-115","2024-12-08","7","565.32"
"08CBU-115","2024-12-08","8","548.69"
"08CBU-115","2024-12-08","9","540.77"
"08CBU-115","2024-12-08","10","525.24"
"08CBU-115","2024-12-08","11","530.93"
"08CBU-115","2024-12-08","12","535.78"
"08CBU-115","2024-12-08","13","513.31"
"08CBU-115","2024-12-08","14","533.67"
"08CBU-115","2024-12-08","15","540.08"
"08CBU-115","2024-12-08","16","554.03"
"08CBU-115","2024-12-08","17","606.02"
"08CBU-115","2024-12-08","18","681.6"
"08CBU-115","2024-12-08","19","830.75"
"08CBU-115","2024-12-08","20","901.2"
"08CBU-115","2024-12-08","21","766.4"
"08CBU-115","2024-12-08","22","831.96"
"08CBU-115","2024-12-08","23","722.62"
"08CBU-115","2024-12-08","24","628.57"
"08CBU-115","2024-12-09","1","611.36"
"08CBU-115","2024-12-09","2","578.53"
"08CBU-115","2024-12-09","3","566.78"
"08CBU-115","2024-12-09","4","554.23"
"08CBU-115","2024-12-09","5","560.61"
"08CBU-115","2024-12-09","6","569.82"
"08CBU-115","2024-12-09","7","612.55"
"08CBU-115","2024-12-09","8","654.33"
"08CBU-115","2024-12-09","9","680.07"
"08CBU-115","2024-12-09","10","615.53"
"08CBU-115","2024-12-09","11","699.4"
"08CBU-115","2024-12-09","12","709.01"
"08CBU-115","2024-12-09","13","732.44"
"08CBU-115","2024-12-09","14","704.75"
"08CBU-115","2024-12-09","15","1005.65"
"08CBU-115","2024-12-09","16","696.01"
"08CBU-115","2024-12-09","17","717.82"
"08CBU-115","2024-12-09","18","648.17"
"08CBU-115","2024-12-09","19","770.67"
"08CBU-115","2024-12-09","20","1199.28"
"08CBU-115","2024-12-09","21","665.03"
"08CBU-115","2024-12-09","22","623.68"
"08CBU-115","2024-12-09","23","994"
"08CBU-115","2024-12-09","24","856.87"
"08CBU-115","2024-12-10","1","703.02"
"08CBU-115","2024-12-10","2","655.68"
"08CBU-115","2024-12-10","3","638.34"
"08CBU-115","2024-12-10","4","604.07"
"08CBU-115","2024-12-10","5","631.33"
"08CBU-115","2024-12-10","6","643.86"
"08CBU-115","2024-12-10","7","1030.35"
"08CBU-115","2024-12-10","8","960.88"
"08CBU-115","2024-12-10","9","916.95"
"08CBU-115","2024-12-10","10","1034.27"
"08CBU-115","2024-12-10","11","909.29"
"08CBU-115","2024-12-10","12","746.72"
"08CBU-115","2024-12-10","13","755.7"
"08CBU-115","2024-12-10","14","746.9"
"08CBU-115","2024-12-10","15","752.78"
"08CBU-115","2024-12-10","16","914.27"
"08CBU-115","2024-12-10","17","1258.81"
"08CBU-115","2024-12-10","18","1290.25"
"08CBU-115","2024-12-10","19","1247.48"
"08CBU-115","2024-12-10","20","1026.57"
"08CBU-115","2024-12-10","21","1202.94"
"08CBU-115","2024-12-10","22","820.21"
"08CBU-115","2024-12-10","23","855.91"
"08CBU-115","2024-12-10","24","697.42"
"08CBU-115","2024-12-11","1","755.03"
"08CBU-115","2024-12-11","2","672.73"
"08CBU-115","2024-12-11","3","644.36"
"08CBU-115","2024-12-11","4","604.73"
"08CBU-115","2024-12-11","5","618.57"
"08CBU-115","2024-12-11","6","639.42"
"08CBU-115","2024-12-11","7","686.52"
"08CBU-115","2024-12-11","8","695.21"
"08CBU-115","2024-12-11","9","691.32"
"08CBU-115","2024-12-11","10","725.07"
"08CBU-115","2024-12-11","11","807.72"
"08CBU-115","2024-12-11","12","676.56"
"08CBU-115","2024-12-11","13","666.03"
"08CBU-115","2024-12-11","14","664.94"
"08CBU-115","2024-12-11","15","642.76"
"08CBU-115","2024-12-11","16","762.53"
"08CBU-115","2024-12-11","17","903.5"
"08CBU-115","2024-12-11","18","851.9"
"08CBU-115","2024-12-11","19","891.87"
"08CBU-115","2024-12-11","20","1227.33"
"08CBU-115","2024-12-11","21","1151.95"
"08CBU-115","2024-12-11","22","735.26"
"08CBU-115","2024-12-11","23","686.18"
"08CBU-115","2024-12-11","24","715.32"
"08CBU-115","2024-12-12","1","593.99"
"08CBU-115","2024-12-12","2","596.3"
"08CBU-115","2024-12-12","3","604.48"
"08CBU-115","2024-12-12","4","613.42"
"08CBU-115","2024-12-12","5","612.41"
"08CBU-115","2024-12-12","6","607"
"08CBU-115","2024-12-12","7","585.29"
"08CBU-115","2024-12-12","8","565.34"
"08CBU-115","2024-12-12","9","630.58"
"08CBU-115","2024-12-12","10","608.2"
"08CBU-115","2024-12-12","11","610.34"
"08CBU-115","2024-12-12","12","597.28"
"08CBU-115","2024-12-12","13","612.48"
"08CBU-115","2024-12-12","14","603.22"
"08CBU-115","2024-12-12","15","614.51"
"08CBU-115","2024-12-12","16","1096.74"
"08CBU-115","2024-12-12","17","599.1"
"08CBU-115","2024-12-12","18","664.48"
"08CBU-115","2024-12-12","19","643.68"
"08CBU-115","2024-12-12","20","665.08"
"08CBU-115","2024-12-12","21","642.96"
"08CBU-115","2024-12-12","22","648.2"
"08CBU-115","2024-12-12","23","664.56"
"08CBU-115","2024-12-12","24","643.86"
"08CBU-115","2024-12-13","1","633.9"
"08CBU-115","2024-12-13","2","660.62"
"08CBU-115","2024-12-13","3","624.22"
"08CBU-115","2024-12-13","4","587.1"
"08CBU-115","2024-12-13","5","576.23"
"08CBU-115","2024-12-13","6","589.78"
"08CBU-115","2024-12-13","7","701.9"
"08CBU-115","2024-12-13","8","560.28"
"08CBU-115","2024-12-13","9","649.23"
"08CBU-115","2024-12-13","10","668.85"
"08CBU-115","2024-12-13","11","598.02"
"08CBU-115","2024-12-13","12","587.37"
"08CBU-115","2024-12-13","13","569.2"
"08CBU-115","2024-12-13","14","581.32"
"08CBU-115","2024-12-13","15","580.74"
"08CBU-115","2024-12-13","16","571.02"
"08CBU-115","2024-12-13","17","773.92"
"08CBU-115","2024-12-13","18","730.35"
"08CBU-115","2024-12-13","19","828.38"
"08CBU-115","2024-12-13","20","949.55"
"08CBU-115","2024-12-13","21","948.43"
"08CBU-115","2024-12-13","22","716.41"
"08CBU-115","2024-12-13","23","723.54"
"08CBU-115","2024-12-13","24","646.06"
"08CBU-115","2024-12-14","1","655.01"
"08CBU-115","2024-12-14","2","623.63"
"08CBU-115","2024-12-14","3","593.74"
"08CBU-115","2024-12-14","4","582.66"
"08CBU-115","2024-12-14","5","580.5"
"08CBU-115","2024-12-14","6","605.96"
"08CBU-115","2024-12-14","7","641.86"
"08CBU-115","2024-12-14","8","663.19"
"08CBU-115","2024-12-14","9","641.39"
"08CBU-115","2024-12-14","10","655.51"
"08CBU-115","2024-12-14","11","612.41"
"08CBU-115","2024-12-14","12","613.39"
"08CBU-115","2024-12-14","13","623.21"
"08CBU-115","2024-12-14","14","629.14"
"08CBU-115","2024-12-14","15","633.63"
"08CBU-115","2024-12-14","16","600.76"
"08CBU-115","2024-12-14","17","623.1"
"08CBU-115","2024-12-14","18","825.05"
"08CBU-115","2024-12-14","19","871.7"
"08CBU-115","2024-12-14","20","793.22"
"08CBU-115","2024-12-14","21","786.56"
"08CBU-115","2024-12-14","22","830.92"
"08CBU-115","2024-12-14","23","628.32"
"08CBU-115","2024-12-14","24","603.24"
"06AUA-138","2024-12-08","1","820"
"06AUA-138","2024-12-08","2","497.73"
"06AUA-138","2024-12-08","3","483.1"
"06AUA-138","2024-12-08","4","480.92"
"06AUA-138","2024-12-08","5","476.56"
"06AUA-138","2024-12-08","6","475.32"
"06AUA-138","2024-12-08","7","476.55"
"06AUA-138","2024-12-08","8","470.71"
"06AUA-138","2024-12-08","9","467.02"
"06AUA-138","2024-12-08","10","453.17"
"06AUA-138","2024-12-08","11","423.01"
"06AUA-138","2024-12-08","12","414.97"
"06AUA-138","2024-12-08","13","431"
"06AUA-138","2024-12-08","14","431.73"
"06AUA-138","2024-12-08","15","434.73"
"06AUA-138","2024-12-08","16","453.08"
"06AUA-138","2024-12-08","17","476.77"
"06AUA-138","2024-12-08","18","533.7"
"06AUA-138","2024-12-08","19","645.68"
"06AUA-138","2024-12-08","20","828.47"
"06AUA-138","2024-12-08","21","664.52"
"06AUA-138","2024-12-08","22","657.91"
"06AUA-138","2024-12-08","23","683.08"
"06AUA-138","2024-12-08","24","496.39"
"06AUA-138","2024-12-09","1","469.18"
"06AUA-138","2024-12-09","2","442.39"
"06AUA-138","2024-12-09","3","438.79"
"06AUA-138","2024-12-09","4","438.01"
"06AUA-138","2024-12-09","5","436.01"
"06AUA-138","2024-12-09","6","447.27"
"06AUA-138","2024-12-09","7","489.44"
"06AUA-138","2024-12-09","8","753.83"
"06AUA-138","2024-12-09","9","546.66"
"06AUA-138","2024-12-09","10","481.12"
"06AUA-138","2024-12-09","11","501.05"
"06AUA-138","2024-12-09","12","496.88"
"06AUA-138","2024-12-09","13","494.38"
"06AUA-138","2024-12-09","14","483.64"
"06AUA-138","2024-12-09","15","445.44"
"06AUA-138","2024-12-09","16","415.6"
"06AUA-138","2024-12-09","17","461.09"
"06AUA-138","2024-12-09","18","725.14"
"06AUA-138","2024-12-09","19","586.29"
"06AUA-138","2024-12-09","20","546.99"
"06AUA-138","2024-12-09","21","485.19"
"06AUA-138","2024-12-09","22","489.55"
"06AUA-138","2024-12-09","23","792.11"
"06AUA-138","2024-12-09","24","579.3"
"06AUA-138","2024-12-10","1","574.5"
"06AUA-138","2024-12-10","2","580.26"
"06AUA-138","2024-12-10","3","517.37"
"06AUA-138","2024-12-10","4","487.96"
"06AUA-138","2024-12-10","5","484.01"
"06AUA-138","2024-12-10","6","490.8"
"06AUA-138","2024-12-10","7","747.62"
"06AUA-138","2024-12-10","8","742.64"
"06AUA-138","2024-12-10","9","765.45"
"06AUA-138","2024-12-10","10","658.49"
"06AUA-138","2024-12-10","11","658.55"
"06AUA-138","2024-12-10","12","590.48"
"06AUA-138","2024-12-10","13","544.17"
"06AUA-138","2024-12-10","14","546.83"
"06AUA-138","2024-12-10","15","488.36"
"06AUA-138","2024-12-10","16","484.76"
"06AUA-138","2024-12-10","17","546.51"
"06AUA-138","2024-12-10","18","485.3"
"06AUA-138","2024-12-10","19","640.38"
"06AUA-138","2024-12-10","20","581.14"
"06AUA-138","2024-12-10","21","732.12"
"06AUA-138","2024-12-10","22","504.21"
"06AUA-138","2024-12-10","23","502.12"
"06AUA-138","2024-12-10","24","463.66"
"06AUA-138","2024-12-11","1","509.01"
"06AUA-138","2024-12-11","2","469.96"
"06AUA-138","2024-12-11","3","461.1"
"06AUA-138","2024-12-11","4","462.23"
"06AUA-138","2024-12-11","5","480.57"
"06AUA-138","2024-12-11","6","502.08"
"06AUA-138","2024-12-11","7","564.24"
"06AUA-138","2024-12-11","8","606.27"
"06AUA-138","2024-12-11","9","584.78"
"06AUA-138","2024-12-11","10","581.26"
"06AUA-138","2024-12-11","11","642.33"
"06AUA-138","2024-12-11","12","530.44"
"06AUA-138","2024-12-11","13","523.72"
"06AUA-138","2024-12-11","14","525.89"
"06AUA-138","2024-12-11","15","779.06"
"06AUA-138","2024-12-11","16","970.78"
"06AUA-138","2024-12-11","17","1179.13"
"06AUA-138","2024-12-11","18","1067.66"
"06AUA-138","2024-12-11","19","1078.63"
"06AUA-138","2024-12-11","20","1500.68"
"06AUA-138","2024-12-11","21","1300.45"
"06AUA-138","2024-12-11","22","842.19"
"06AUA-138","2024-12-11","23","843.16"
"06AUA-138","2024-12-11","24","810.1"
"06AUA-138","2024-12-12","1","861.96"
"06AUA-138","2024-12-12","2","821.03"
"06AUA-138","2024-12-12","3","740.03"
"06AUA-138","2024-12-12","4","734.26"
"06AUA-138","2024-12-12","5","742.22"
"06AUA-138","2024-12-12","6","816.92"
"06AUA-138","2024-12-12","7","621.52"
"06AUA-138","2024-12-12","8","671.08"
"06AUA-138","2024-12-12","9","762.46"
"06AUA-138","2024-12-12","10","711.42"
"06AUA-138","2024-12-12","11","686.75"
"06AUA-138","2024-12-12","12","661.44"
"06AUA-138","2024-12-12","13","651.85"
"06AUA-138","2024-12-12","14","632.49"
"06AUA-138","2024-12-12","15","606.6"
"06AUA-138","2024-12-12","16","582.74"
"06AUA-138","2024-12-12","17","654.83"
"06AUA-138","2024-12-12","18","735.84"
"06AUA-138","2024-12-12","19","619.52"
"06AUA-138","2024-12-12","20","634.41"
"06AUA-138","2024-12-12","21","629.75"
"06AUA-138","2024-12-12","22","622.26"
"06AUA-138","2024-12-12","23","621.24"
"06AUA-138","2024-12-12","24","610.27"
"06AUA-138","2024-12-13","1","521.47"
"06AUA-138","2024-12-13","2","526.28"
"06AUA-138","2024-12-13","3","512.75"
"06AUA-138","2024-12-13","4","500.4"
"06AUA-138","2024-12-13","5","495.26"
"06AUA-138","2024-12-13","6","510.03"
"06AUA-138","2024-12-13","7","595.4"
"06AUA-138","2024-12-13","8","526.05"
"06AUA-138","2024-12-13","9","545.18"
"06AUA-138","2024-12-13","10","525.56"
"06AUA-138","2024-12-13","11","496.17"
"06AUA-138","2024-12-13","12","478.83"
"06AUA-138","2024-12-13","13","471.1"
"06AUA-138","2024-12-13","14","442.04"
"06AUA-138","2024-12-13","15","394.7"
"06AUA-138","2024-12-13","16","403.74"
"06AUA-138","2024-12-13","17","431.47"
"06AUA-138","2024-12-13","18","600.74"
"06AUA-138","2024-12-13","19","923.4"
"06AUA-138","2024-12-13","20","943.79"
"06AUA-138","2024-12-13","21","891.06"
"06AUA-138","2024-12-13","22","605.2"
"06AUA-138","2024-12-13","23","655.72"
"06AUA-138","2024-12-13","24","545.96"
"06AUA-138","2024-12-14","1","553.32"
"06AUA-138","2024-12-14","2","527.79"
"06AUA-138","2024-12-14","3","525.15"
"06AUA-138","2024-12-14","4","522.3"
"06AUA-138","2024-12-14","5","521.96"
"06AUA-138","2024-12-14","6","537.48"
"06AUA-138","2024-12-14","7","553.29"
"06AUA-138","2024-12-14","8","578.09"
"06AUA-138","2024-12-14","9","556.78"
"06AUA-138","2024-12-14","10","528.7"
"06AUA-138","2024-12-14","11","489.49"
"06AUA-138","2024-12-14","12","489.06"
"06AUA-138","2024-12-14","13","476.7"
"06AUA-138","2024-12-14","14","465.2"
"06AUA-138","2024-12-14","15","465.8"
"06AUA-138","2024-12-14","16","460.4"
"06AUA-138","2024-12-14","17","491.62"
"06AUA-138","2024-12-14","18","681.34"
"06AUA-138","2024-12-14","19","730.13"
"06AUA-138","2024-12-14","20","671.74"
"06AUA-138","2024-12-14","21","662.7"
"06AUA-138","2024-12-14","22","677.79"
"06AUA-138","2024-12-14","23","584.03"
"06AUA-138","2024-12-14","24","532.8"
"01NAU-85","2024-12-08","1","946.18"
"01NAU-85","2024-12-08","2","560.9"
"01NAU-85","2024-12-08","3","538.4"
"01NAU-85","2024-12-08","4","537.63"
"01NAU-85","2024-12-08","5","531"
"01NAU-85","2024-12-08","6","528.61"
"01NAU-85","2024-12-08","7","529.36"
"01NAU-85","2024-12-08","8","518.38"
"01NAU-85","2024-12-08","9","516.9"
"01NAU-85","2024-12-08","10","499.72"
"01NAU-85","2024-12-08","11","502.56"
"01NAU-85","2024-12-08","12","504.67"
"01NAU-85","2024-12-08","13","491.88"
"01NAU-85","2024-12-08","14","501.04"
"01NAU-85","2024-12-08","15","505.22"
"01NAU-85","2024-12-08","16","517.16"
"01NAU-85","2024-12-08","17","562.8"
"01NAU-85","2024-12-08","18","625.81"
"01NAU-85","2024-12-08","19","757.55"
"01NAU-85","2024-12-08","20","849.95"
"01NAU-85","2024-12-08","21","716.19"
"01NAU-85","2024-12-08","22","759.83"
"01NAU-85","2024-12-08","23","666.68"
"01NAU-85","2024-12-08","24","570.11"
"01NAU-85","2024-12-09","1","545.68"
"01NAU-85","2024-12-09","2","518.09"
"01NAU-85","2024-12-09","3","511.45"
"01NAU-85","2024-12-09","4","502.94"
"01NAU-85","2024-12-09","5","507.07"
"01NAU-85","2024-12-09","6","518.17"
"01NAU-85","2024-12-09","7","565.68"
"01NAU-85","2024-12-09","8","624.68"
